order_id,customer_id,order_date,product_category,unit_price,quantity,discount_pct,region,status,revenue
101457,1012,06/15/2024,Apparel,85.19,4,5.0,West,completed,323.72
101458,1336,2024-04-06,Sports,58.32,3,15.0,East,completed,148.72
101459,1158,07/07/2024,Books,74.85,4,0.0,East,completed,299.4
101460,1166,2024-10-16,Books,24.88,4,0.0,North,completed,99.52
101461,1378,04/24/2024,Electronics,106.17,2,15.0,North,completed,180.49
101462,1346,2024-01-18,Toys,58.07,2,0.0,North,completed,116.14
101463,1020,01/19/2024,Home & Kitchen,39.85,5,20.0,South,completed,159.4
101464,1143,07-Nov-2024,Home & Kitchen,76.76,5,20.0,South,refunded,307.04
101465,1299,2024-02-10,Sports,64.48,1,20.0,West,cancelled,
101466,1215,20-Aug-2024,Electronics,104.51,4,20.0,West,refunded,334.43
101467,1103,2024-05-20,Apparel,68.88,1,15.0,South,completed,58.55
101468,1209,10/11/2024,Sports,52.77,5,0.0,South,completed,263.85
101469,1346,23-Jan-2024,Home & Kitchen,69.63,3,20.0,South,completed,167.11
101470,1089,24-Nov-2024,Sports,127.75,4,0.0,East,refunded,511.0
101471,1298,2024-09-12,Apparel,106.04,4,10.0,East,completed,381.74
101472,1293,2024-06-13,Toys,90.13,4,0.0,East,completed,360.52
101473,1354,16-Mar-2024,Home & Kitchen,108.05,2,20.0,North,refunded,172.88
101474,1119,23-Dec-2024,Electronics,93.19,5,10.0,South,refunded,419.36
101475,1086,04/20/2024,Sports,46.12,3,20.0,West,completed,110.69
101476,1219,2024-06-28,Home & Kitchen,98.42,3,,South,refunded,295.26
101477,1212,05/24/2024,Toys,113.68,2,0.0,North,completed,227.36
101478,1163,03/25/2024,Electronics,116.49,1,5.0,North,refunded,110.67
101479,1311,06/01/2024,Sports,41.49,3,20.0,North,refunded,99.58
101480,1319,2024-02-25,Books,55.92,2,5.0,West,completed,106.25
101481,1098,2024-01-01,Electronics,52.1,4,15.0,North,refunded,177.14
101482,1318,16-Apr-2024,Home & Kitchen,61.09,2,0.0,East,completed,122.18
101483,1092,2024-02-11,Books,86.02,5,15.0,South,completed,365.58
101484,1163,31-May-2024,Sports,75.9,4,15.0,North,refunded,258.06
101485,1010,11/11/2024,Home & Kitchen,75.91,3,20.0,West,completed,182.18
101486,1136,02/29/2024,Home & Kitchen,36.19,4,0.0,East,cancelled,144.76
101487,1383,01-Jan-2024,TOYS,54.96,4,0.0,West,cancelled,219.84
101488,1177,2024-02-10,Books,120.27,4,0.0,West,cancelled,481.08
101489,1284,04-Jul-2024,Apparel,113.46,3,0.0,West,completed,340.38
101490,1043,2024-04-10,Apparel,68.36,5,15.0,East,completed,290.53
101491,1254,06/28/2024,Toys,98.54,2,10.0,East,completed,177.37
101492,1148,01/11/2024,Home & Kitchen,82.62,3,15.0,East,completed,210.68
101493,1297,05/01/2024,Home & Kitchen,103.28,2,15.0,South,completed,175.58
101494,1371,2024-05-30,Toys,100.43,3,20.0,North,refunded,241.03
101495,1212,06-Jun-2024,Home & Kitchen,70.84,5,20.0,South,completed,283.36
101496,1041,2024-07-20,Toys,90.38,4,10.0,South,completed,325.37
101497,1190,10/12/2024,Apparel,85.02,2,20.0,North,refunded,136.03
101498,1049,06/20/2024,Books,71.68,5,,West,refunded,358.4
101499,1179,11/03/2024,Electronics,64.88,4,15.0,West,refunded,220.59
101500,1024,07/12/2024,Books,141.74,3,5.0,South,completed,403.96
101501,1256,05-Apr-2024,Home & Kitchen,71.72,1,20.0,South,completed,57.38
101502,1124,24-Mar-2024,Electronics,95.88,3,5.0,West,cancelled,273.26
101503,1080,2024-04-28,Toys,136.94,5,0.0,South,refunded,684.7
101504,1006,08/06/2024,Sports,90.31,3,15.0,East,cancelled,230.29
101505,1355,03/29/2024,Books,88.54,1,20.0,East,completed,70.83
101506,1334,11/30/2024,ELECTRONICS,71.91,1,0.0,South,completed,71.91
101507,1324,24-Jun-2024,Electronics,85.69,5,0.0,West,refunded,428.45
101508,1023,11/11/2024,Sports,62.43,3,10.0,North,completed,168.56
101509,1139,09/07/2024,Books,199.69,4,5.0,North,completed,758.82
101510,1388,2024-05-02,Apparel,36.61,2,5.0,East,completed,69.56
101511,1231,03/24/2024,Toys,66.71,1,0.0,East,completed,66.71
101512,1051,09/29/2024,BOOKS,90.96,3,10.0,West,completed,245.59
101513,1056,05/01/2024,Books,88.58,4,5.0,East,refunded,336.6
101514,1105,31-Mar-2024,Sports,62.38,2,15.0,North,refunded,106.05
101515,1388,2024-12-06,Toys,30.19,4,0.0,West,completed,120.76
101516,1067,2024-06-25,Sports,39.58,3,0.0,South,completed,118.74
101517,1361,01/18/2024,Toys,78.26,2,,North,completed,156.52
101518,1271,2024-06-30,Sports,25.71,2,5.0,East,cancelled,48.85
101519,1368,17-Jun-2024,Sports,93.76,2,10.0,North,completed,168.77
101520,1330,12-Nov-2024,Apparel,117.65,2,0.0,South,completed,235.3
101521,1132,09/17/2024,Sports,101.04,4,15.0,South,refunded,343.54
101522,1331,03/11/2024,Toys,109.79,2,20.0,North,cancelled,175.66
101523,1067,2024-02-25,Books,26.24,4,0.0,West,completed,104.96
101524,1116,08/08/2024,Sports,63.51,2,10.0,East,cancelled,114.32
101525,1084,18-Jan-2024,Electronics,44.42,2,10.0,West,refunded,79.96
101526,1053,26-Apr-2024,SPORTS,32.78,5,0.0,South,completed,163.9
101527,1036,20-Feb-2024,Home & Kitchen,57.56,5,0.0,East,refunded,287.8
101528,1074,01/08/2024,ELECTRONICS,135.44,3,0.0,West,completed,406.32
101529,1048,12/02/2024,Electronics,151.8,2,0.0,North,refunded,303.6
101530,1152,2024-02-02,Sports,47.19,4,0.0,West,completed,188.76
101531,1028,04-Jan-2024,Books,74.0,1,0.0,North,completed,74.0
101532,1024,07-Dec-2024,Sports,85.16,3,20.0,West,refunded,204.38
101533,1395,03/09/2024,APPAREL,63.72,3,10.0,East,cancelled,172.04
101534,1035,25-Oct-2024,Electronics,121.35,4,0.0,East,completed,485.4
101535,1029,2024-01-12,Toys,57.96,1,15.0,North,completed,49.27
101536,1012,2024-02-26,Electronics,53.55,1,0.0,East,refunded,53.55
101537,1053,02/10/2024,Books,48.39,2,10.0,East,cancelled,87.1
101538,1211,2024-09-15,Toys,63.52,1,10.0,West,refunded,57.17
101539,1330,2024-08-14,Books,16.48,3,15.0,West,refunded,42.02
101540,1293,23-Jun-2024,Home & Kitchen,64.9,5,0.0,South,completed,324.5
101541,1232,03/29/2024,Electronics,76.03,2,10.0,South,completed,136.85
101542,1034,02/02/2024,Home & Kitchen,78.17,3,15.0,South,refunded,199.33
101543,1309,27-Jul-2024,Toys,43.13,2,15.0,South,refunded,73.32
101544,1014,03/25/2024,Home & Kitchen,77.51,1,0.0,North,completed,77.51
101545,1252,08/04/2024,Books,76.79,4,20.0,North,completed,245.73
101546,1163,09/08/2024,Electronics,77.55,2,0.0,West,completed,155.1
101547,1352,11/06/2024,Electronics,101.9,3,0.0,South,completed,305.7
101548,1123,29-Jun-2024,Home & Kitchen,42.26,4,0.0,South,completed,169.04
101549,1255,01/02/2024,Toys,64.07,5,0.0,East,completed,320.35
101550,1175,04/12/2024,Sports,29.16,1,0.0,East,completed,29.16
101551,1208,11/08/2024,Apparel,97.76,3,0.0,South,refunded,293.28
101552,1375,2024-07-14,Sports,45.48,5,15.0,West,completed,193.29
101553,1285,2024-08-14,Sports,108.78,3,10.0,North,refunded,293.71
101554,1165,2024-06-16,Sports,110.47,1,0.0,South,completed,110.47
101555,1178,2024-02-29,Sports,66.94,2,5.0,North,cancelled,127.19
101556,1281,11/24/2024,Electronics,65.35,4,10.0,East,completed,235.26
101557,1138,09-Oct-2024,Home & Kitchen,35.01,4,0.0,North,completed,140.04
101558,1067,30-Dec-2024,Sports,72.92,2,0.0,West,completed,145.84
101559,1187,09-Nov-2024,Electronics,101.51,1,20.0,East,refunded,81.21
101560,1027,04/16/2024,Apparel,81.85,2,0.0,North,completed,163.7
101561,1067,2024-04-03,Electronics,127.79,2,20.0,East,refunded,204.46
101562,1168,03/31/2024,Toys,60.67,4,20.0,South,cancelled,194.14
101563,1318,02-Dec-2024,Electronics,60.64,5,0.0,East,refunded,303.2
101564,1312,22-Jul-2024,Electronics,46.97,1,0.0,North,completed,46.97
101565,1104,15-Jun-2024,Sports,164.37,4,0.0,East,completed,657.48
101566,1168,12/20/2024,Home & Kitchen,34.85,4,5.0,North,completed,132.43
101567,1061,08/08/2024,Apparel,98.3,4,0.0,North,completed,393.2
101568,1302,11/28/2024,Home & Kitchen,102.43,5,15.0,East,completed,435.33
101569,1098,2024-12-26,Home & Kitchen,100.51,1,0.0,East,refunded,100.51
101570,1319,2024-01-30,Toys,48.85,4,20.0,South,cancelled,156.32
101571,1336,2024-05-12,Toys,37.93,1,15.0,North,completed,32.24
101572,1275,25-Sep-2024,Home & Kitchen,66.92,5,0.0,South,completed,334.6
101573,1132,2024-10-24,Toys,92.12,3,10.0,West,completed,248.72
101574,1381,24-Feb-2024,Toys,54.0,1,0.0,East,completed,54.0
101575,1274,04/26/2024,Sports,62.69,4,0.0,North,completed,250.76
101576,1258,19-Jul-2024,Sports,54.45,4,5.0,West,refunded,206.91
101577,1342,2024-10-19,Books,75.16,3,5.0,South,completed,214.21
101578,1352,2024-02-11,Apparel,72.96,2,0.0,East,completed,145.92
101579,1031,2024-08-07,Apparel,137.87,1,0.0,North,completed,137.87
101580,1352,04/18/2024,Sports,93.01,5,15.0,South,completed,395.29
101581,1306,03/20/2024,BOOKS,38.89,1,0.0,West,completed,38.89
101582,1082,2024-07-07,Toys,40.42,5,5.0,South,completed,192.0
101583,1123,31-May-2024,Electronics,99.07,3,0.0,North,refunded,297.21
101584,1301,20-Aug-2024,Apparel,72.61,4,5.0,North,refunded,275.92
101585,1086,2024-04-26,Toys,159.96,4,10.0,West,cancelled,575.86
101586,1180,2024-10-28,Home & Kitchen,159.76,5,15.0,West,completed,678.98
101587,1275,29-Jan-2024,Books,46.84,1,5.0,North,completed,44.5
101588,1260,11/11/2024,Toys,82.4,5,0.0,West,cancelled,412.0
101589,1363,11-Jan-2024,Books,40.67,1,20.0,West,completed,32.54
101590,1044,26-Sep-2024,Electronics,98.33,5,0.0,South,refunded,491.65
101591,1118,06-May-2024,Sports,146.66,2,0.0,East,cancelled,293.32
101592,1393,2024-05-20,Sports,77.33,5,0.0,South,completed,386.65
101593,1227,01/07/2024,Sports,59.7,1,15.0,North,completed,50.74
101594,1099,09/13/2024,Books,86.15,3,0.0,East,refunded,258.45
101595,1115,01-Mar-2024,Apparel,107.28,3,0.0,North,cancelled,321.84
101596,1135,2024-08-29,SPORTS,107.59,5,15.0,South,completed,457.26
101597,1221,2024-09-22,Toys,60.0,1,0.0,South,completed,60.0
101598,1113,11/05/2024,Toys,53.38,1,20.0,North,completed,42.7
101599,1248,16-Sep-2024,Toys,80.44,4,20.0,West,completed,
101600,1178,20-Apr-2024,Apparel,61.84,1,0.0,East,refunded,61.84
101601,1244,09/27/2024,Books,121.37,4,10.0,West,completed,436.93
101602,1062,10/29/2024,Electronics,61.5,1,10.0,East,completed,55.35
101603,1249,2024-04-26,Apparel,74.83,5,0.0,North,completed,374.15
101604,1369,15-Feb-2024,SPORTS,85.2,3,0.0,South,completed,255.6
101605,1054,2024-11-21,Electronics,35.48,5,5.0,South,refunded,168.53
101606,1130,2024-02-24,Apparel,55.48,1,0.0,West,cancelled,55.48
101607,1277,08/05/2024,Sports,156.78,2,15.0,North,completed,266.53
101608,1246,03/27/2024,Sports,105.27,3,0.0,East,completed,315.81
101609,1269,02/16/2024,Electronics,61.13,1,20.0,North,cancelled,48.9
101610,1223,11-Oct-2024,Home & Kitchen,98.51,1,15.0,West,cancelled,83.73
101611,1273,2024-02-22,Home & Kitchen,120.49,2,10.0,East,refunded,216.88
101612,1243,02-Sep-2024,Sports,65.51,4,0.0,South,refunded,262.04
101613,1029,2024-09-10,HOME & KITCHEN,103.06,4,0.0,South,cancelled,412.24
101614,1300,2024-01-23,Sports,96.66,1,0.0,South,completed,
101615,1178,2024-03-04,Toys,40.99,1,5.0,North,cancelled,38.94
101616,1020,17-Oct-2024,Toys,65.67,4,15.0,East,cancelled,223.28
101617,1163,04-Jul-2024,Home & Kitchen,139.5,2,0.0,West,completed,279.0
101618,1174,14-Feb-2024,BOOKS,154.77,4,10.0,North,completed,557.17
101619,1034,2024-12-28,Electronics,105.66,2,0.0,East,completed,211.32
101620,1398,06-Apr-2024,Electronics,54.61,2,0.0,East,refunded,109.22
101621,1088,2024-01-02,Electronics,22.21,2,10.0,West,cancelled,39.98
101622,1132,12/04/2024,Home & Kitchen,51.2,2,15.0,West,completed,87.04
101623,1176,07-Jan-2024,Books,38.3,4,15.0,North,completed,130.22
101624,1333,2024-07-21,Home & Kitchen,144.1,3,5.0,North,refunded,410.68
101625,1297,2024-12-29,Toys,28.8,4,0.0,West,completed,115.2
101626,1308,2024-07-30,Apparel,41.55,1,0.0,North,refunded,41.55
101627,1094,01-Aug-2024,Electronics,79.7,3,15.0,East,completed,203.24
101628,1338,05/22/2024,Apparel,72.38,3,0.0,West,completed,217.14
101629,1331,2024-02-16,Electronics,136.42,5,10.0,East,completed,613.89
101630,1185,07/28/2024,Apparel,94.03,3,10.0,North,refunded,253.88
101631,1218,24-Nov-2024,Sports,67.86,1,15.0,North,cancelled,57.68
101632,1014,2024-02-03,Sports,122.36,4,0.0,East,completed,489.44
101633,1304,11/18/2024,HOME & KITCHEN,60.33,1,,West,completed,60.33
101634,1384,2024-05-31,Toys,141.37,5,0.0,South,completed,706.85
101635,1189,2024-07-15,Sports,47.95,2,0.0,East,refunded,95.9
101636,1216,03/01/2024,Home & Kitchen,14.94,4,5.0,West,refunded,56.77
101637,1199,08/15/2024,Apparel,71.19,4,0.0,West,cancelled,284.76
101638,1033,03/07/2024,Electronics,24.06,3,5.0,East,completed,
101639,1247,2024-04-09,Books,108.08,3,0.0,East,completed,324.24
101640,1288,09/21/2024,Toys,77.69,1,5.0,West,completed,73.81
101641,1371,01/19/2024,Home & Kitchen,141.54,1,0.0,West,refunded,141.54
101642,1371,06/12/2024,Toys,64.59,4,20.0,South,completed,206.69
101643,1196,08/05/2024,Toys,35.22,5,0.0,East,completed,176.1
101644,1383,2024-02-18,Sports,88.71,5,20.0,South,cancelled,354.84
101645,1211,2024-04-17,Electronics,56.25,2,0.0,West,completed,112.5
101646,1256,05-May-2024,Books,101.25,2,0.0,North,cancelled,202.5
101647,1240,08/30/2024,Books,48.43,2,0.0,North,completed,96.86
101648,1399,12/23/2024,Books,130.25,4,0.0,South,completed,521.0
101649,1295,02-Nov-2024,Books,74.81,4,20.0,North,completed,239.39
101650,1048,2024-03-10,Books,67.98,4,0.0,East,refunded,271.92
101651,1028,07-Jan-2024,Toys,126.39,5,15.0,East,completed,537.16
101652,1163,01/19/2024,Electronics,108.79,2,10.0,West,completed,195.82
101653,1206,06-Aug-2024,Apparel,51.62,4,0.0,East,completed,206.48
101654,1267,02/27/2024,Home & Kitchen,107.4,3,0.0,East,cancelled,322.2
101655,1192,03/25/2024,Home & Kitchen,97.67,5,20.0,East,completed,390.68
101656,1205,11/06/2024,TOYS,69.73,2,15.0,North,completed,118.54
101657,1368,2024-11-15,Toys,103.57,1,0.0,East,completed,103.57
101658,1133,11/03/2024,Sports,130.0,2,20.0,North,refunded,208.0
101659,1197,02-Apr-2024,Toys,70.67,4,0.0,East,refunded,282.68
101660,1222,08/14/2024,ELECTRONICS,70.78,5,0.0,West,refunded,353.9
101661,1187,2024-08-11,Home & Kitchen,69.03,5,15.0,West,completed,293.38
101662,1387,08-Mar-2024,Books,50.64,1,20.0,East,refunded,40.51
101663,1384,2024-07-21,Apparel,70.33,3,5.0,South,cancelled,200.44
101664,1205,2024-07-11,SPORTS,66.81,1,10.0,West,cancelled,60.13
101665,1180,2024-05-24,Apparel,65.05,2,0.0,West,cancelled,130.1
101666,1235,2024-10-02,Home & Kitchen,64.6,5,15.0,South,completed,274.55
101667,1072,2024-09-05,Toys,41.49,5,0.0,North,refunded,207.45
101668,1170,2024-07-13,Toys,113.63,1,0.0,East,completed,113.63
101669,1086,22-Sep-2024,Toys,55.44,1,5.0,East,completed,52.67
101670,1057,10/06/2024,Apparel,133.25,4,0.0,West,completed,533.0
101671,1038,2024-07-26,Sports,45.84,3,10.0,West,refunded,123.77
101672,1234,04/07/2024,Books,146.75,3,15.0,North,cancelled,374.21
101673,1000,04-Oct-2024,Sports,61.68,5,0.0,South,refunded,308.4
101674,1258,19-Sep-2024,Apparel,107.98,5,15.0,West,cancelled,458.92
101675,1172,2024-12-25,Home & Kitchen,77.35,5,5.0,South,cancelled,367.41
101676,1146,2024-02-24,Sports,38.73,4,20.0,South,completed,123.94
101677,1307,02-Jun-2024,Apparel,39.74,5,0.0,South,cancelled,198.7
101678,1215,12/04/2024,Sports,53.29,4,10.0,South,cancelled,191.84
101679,1293,07-Jul-2024,Electronics,60.08,5,5.0,East,completed,285.38
101680,1283,2024-12-10,Home & Kitchen,71.68,3,20.0,South,refunded,172.03
101681,1012,2024-01-05,Toys,84.83,1,0.0,South,refunded,84.83
101682,1086,01/13/2024,Apparel,67.46,5,0.0,South,refunded,337.3
101683,1227,2024-10-18,Apparel,82.81,5,20.0,North,cancelled,331.24
101684,1390,11-May-2024,Sports,88.88,2,20.0,West,completed,142.21
101685,1061,09-Jul-2024,Apparel,66.1,3,15.0,West,completed,168.55
101686,1042,2024-06-05,Toys,96.97,3,,South,completed,276.36
101687,1376,05/29/2024,Home & Kitchen,106.58,4,0.0,North,completed,426.32
101688,1386,12/09/2024,Toys,89.89,4,10.0,East,cancelled,323.6
101689,1066,02/04/2024,Home & Kitchen,92.17,2,,East,refunded,156.69
101690,1160,10/09/2024,Apparel,79.54,5,0.0,East,completed,397.7
101691,1250,11/21/2024,Sports,118.03,5,0.0,East,refunded,590.15
101692,1078,28-Aug-2024,Books,72.43,5,0.0,East,completed,362.15
101693,1130,2024-05-24,Home & Kitchen,53.74,3,0.0,North,completed,161.22
101694,1158,2024-02-28,Sports,73.41,1,10.0,North,refunded,66.07
101695,1256,06-Sep-2024,Electronics,39.06,5,5.0,North,completed,185.54
101696,1123,20-Jun-2024,Electronics,36.78,1,10.0,North,refunded,33.1
101697,1164,02/24/2024,Toys,106.81,1,5.0,West,completed,101.47
101698,1115,11-May-2024,Toys,134.22,2,0.0,East,completed,268.44
101699,1303,2024-12-17,Apparel,62.57,1,15.0,East,completed,53.18
101700,1061,07-Apr-2024,Sports,107.26,4,15.0,East,refunded,364.68
101701,1092,06-Mar-2024,Apparel,29.57,3,20.0,North,cancelled,70.97
101702,1099,2024-09-06,Home & Kitchen,27.02,2,15.0,North,completed,45.93
101703,1362,2024-03-14,Apparel,119.5,1,0.0,West,cancelled,
101704,1377,12/02/2024,Home & Kitchen,90.02,2,10.0,South,cancelled,162.04
101705,1200,10-Nov-2024,Toys,72.57,4,0.0,East,completed,290.28
101706,1062,2024-12-25,Apparel,143.97,4,20.0,West,completed,460.7
101707,1302,11/30/2024,Home & Kitchen,68.01,2,10.0,North,completed,
101708,1196,30-Mar-2024,Sports,44.22,1,15.0,West,refunded,37.59
101709,1339,2024-03-18,Toys,34.29,3,0.0,East,refunded,102.87
101710,1143,05/05/2024,Home & Kitchen,73.38,4,0.0,South,refunded,293.52
101711,1399,2024-06-20,Books,79.46,1,0.0,South,refunded,79.46
101712,1322,2024-11-18,Apparel,66.13,4,5.0,North,completed,251.29
101713,1089,09/25/2024,Sports,108.32,1,20.0,North,completed,86.66
101714,1290,2024-08-23,Books,127.77,2,10.0,North,cancelled,229.99
101715,1114,2024-11-17,Apparel,62.25,4,15.0,West,completed,211.65
101716,1139,24-Aug-2024,Home & Kitchen,29.54,1,5.0,North,cancelled,28.06
101717,1100,2024-05-18,Toys,83.03,2,20.0,South,completed,132.85
101718,1272,31-May-2024,Electronics,119.08,1,20.0,North,cancelled,95.26
101719,1105,2024-07-08,Apparel,62.38,2,0.0,South,refunded,124.76
101720,1255,02/02/2024,Books,92.16,4,20.0,North,refunded,294.91
101721,1232,28-Sep-2024,Apparel,42.68,2,0.0,South,refunded,85.36
101722,1300,08/26/2024,Toys,82.13,1,10.0,East,cancelled,73.92
101723,1397,09/24/2024,Sports,92.91,2,5.0,West,completed,176.53
101724,1003,14-Jul-2024,Home & Kitchen,83.16,1,0.0,South,completed,83.16
101725,1396,2024-10-13,Home & Kitchen,160.8,4,20.0,East,cancelled,514.56
101726,1043,13-Dec-2024,Sports,133.5,5,10.0,East,completed,600.75
101727,1210,27-Jul-2024,Electronics,99.55,1,0.0,West,refunded,
101728,1136,11-Jun-2024,APPAREL,114.13,4,0.0,West,completed,456.52
101729,1255,02/08/2024,Apparel,81.88,2,0.0,North,cancelled,163.76
101730,1288,10/11/2024,Books,71.13,1,0.0,East,cancelled,71.13
101731,1343,11/26/2024,ELECTRONICS,59.36,4,0.0,West,completed,
101732,1160,09/13/2024,Books,42.24,2,0.0,South,completed,84.48
101733,1373,12-Nov-2024,Apparel,136.25,3,15.0,East,completed,347.44
101734,1128,11-Nov-2024,Sports,163.64,3,20.0,South,completed,392.74
101735,1081,2024-10-19,Sports,74.17,3,15.0,South,cancelled,189.13
101736,1151,2024-07-03,Home & Kitchen,74.75,1,5.0,North,completed,71.01
101737,1211,06-Feb-2024,Books,94.62,2,10.0,North,cancelled,170.32
101738,1267,01/02/2024,Home & Kitchen,68.15,4,20.0,East,refunded,218.08
101739,1333,03/15/2024,Electronics,44.83,5,0.0,West,cancelled,224.15
101740,1089,2024-06-06,Toys,38.5,1,20.0,East,refunded,30.8
101741,1121,2024-09-29,Sports,161.03,3,15.0,North,cancelled,410.63
101742,1375,06/15/2024,Books,31.68,5,0.0,North,completed,158.4
101743,1175,09-Jan-2024,Apparel,84.56,2,5.0,East,completed,160.66
101744,1096,17-Mar-2024,Electronics,33.74,3,5.0,North,completed,96.16
101745,1394,24-Dec-2024,Electronics,69.68,5,0.0,East,completed,348.4
101746,1179,2024-12-27,Apparel,62.11,5,0.0,West,completed,310.55
101747,1394,2024-05-18,Home & Kitchen,36.45,4,0.0,North,completed,145.8
101748,1367,10/21/2024,Books,96.09,4,0.0,East,cancelled,384.36
101749,1362,09/20/2024,Electronics,43.33,4,5.0,West,cancelled,164.65
101750,1232,2024-12-06,Books,34.1,2,5.0,South,refunded,64.79
101751,1319,11/20/2024,Home & Kitchen,100.77,5,0.0,West,completed,503.85
101752,1384,18-Aug-2024,Electronics,62.24,1,0.0,West,completed,62.24
101753,1107,2024-05-24,Home & Kitchen,51.02,1,20.0,South,refunded,40.82
101754,1015,17-Aug-2024,Electronics,103.52,4,10.0,South,completed,372.67
101755,1128,04/26/2024,APPAREL,42.29,5,5.0,East,cancelled,200.88
101756,1254,05/07/2024,Home & Kitchen,29.95,5,15.0,East,cancelled,127.29
101757,1218,08/10/2024,Sports,123.98,4,0.0,South,cancelled,495.92
101758,1032,28-Jul-2024,SPORTS,150.88,2,0.0,North,completed,301.76
101759,1224,07/31/2024,Electronics,68.84,2,10.0,East,cancelled,123.91
101760,1069,2024-05-20,Electronics,14.2,3,15.0,North,refunded,36.21
101761,1202,2024-05-29,Electronics,68.42,2,10.0,North,completed,123.16
101762,1230,04-Jan-2024,Home & Kitchen,106.14,3,5.0,North,completed,302.5
101763,1254,2024-08-08,Electronics,118.46,1,0.0,South,completed,118.46
101764,1165,29-Jul-2024,Home & Kitchen,44.59,2,10.0,North,completed,80.26
101765,1163,12/08/2024,Sports,63.63,5,10.0,South,cancelled,286.34
101766,1271,2024-07-03,Home & Kitchen,81.63,4,0.0,North,completed,326.52
101767,1299,2024-06-20,Home & Kitchen,103.43,1,0.0,South,completed,
101768,1323,25-Jan-2024,Apparel,98.59,2,20.0,West,cancelled,157.74
101769,1133,2024-03-13,Sports,91.63,2,0.0,South,completed,183.26
101770,1169,2024-05-03,Home & Kitchen,118.32,2,0.0,East,cancelled,236.64
101771,1132,2024-05-18,Home & Kitchen,71.08,4,10.0,North,cancelled,255.89
101772,1211,05/12/2024,Apparel,136.81,5,5.0,North,completed,649.85
101773,1050,24-May-2024,Electronics,56.31,4,5.0,West,refunded,213.98
101774,1172,2024-10-08,Apparel,99.27,3,10.0,East,refunded,268.03
101775,1075,17-Feb-2024,Books,60.08,1,0.0,North,completed,60.08
101776,1212,01-May-2024,Apparel,69.3,1,0.0,East,refunded,69.3
101777,1340,2024-02-29,Electronics,74.27,5,0.0,North,completed,371.35
101778,1394,2024-04-22,Toys,58.53,4,20.0,North,completed,187.3
101779,1178,09/07/2024,Electronics,120.62,3,,South,completed,343.77
101780,1022,2024-01-18,Home & Kitchen,61.42,3,0.0,East,completed,184.26
101781,1091,2024-05-04,Electronics,72.56,5,0.0,East,cancelled,362.8
101782,1041,01/09/2024,Books,94.14,5,15.0,West,cancelled,
101783,1303,15-Dec-2024,Books,192.16,1,20.0,North,refunded,153.73
101784,1393,23-Sep-2024,Sports,95.67,2,15.0,North,completed,162.64
101785,1221,03/30/2024,Sports,75.44,1,5.0,East,completed,71.67
101786,1070,2024-03-13,Sports,27.42,2,5.0,West,completed,52.1
101787,1008,2024-02-06,Sports,68.47,4,20.0,East,completed,219.1
101788,1390,06/22/2024,Sports,53.8,2,15.0,East,completed,91.46
101789,1126,2024-10-02,Books,63.25,1,0.0,North,cancelled,63.25
101790,1044,08/01/2024,Toys,59.51,3,20.0,West,refunded,142.82
101791,1070,18-Nov-2024,Electronics,93.72,3,15.0,West,cancelled,238.99
101792,1102,05-May-2024,Apparel,67.81,4,15.0,East,cancelled,230.55
101793,1262,2024-04-11,Books,47.95,1,0.0,South,completed,47.95
101794,1356,2024-06-23,Apparel,108.12,2,0.0,East,completed,216.24
101795,1110,2024-03-14,Home & Kitchen,40.18,4,0.0,East,refunded,160.72
101796,1274,12/23/2024,Books,73.89,4,15.0,West,completed,251.23
101797,1025,2024-03-08,Sports,68.69,5,0.0,North,completed,343.45
101798,1004,24-Jun-2024,Sports,85.66,5,0.0,East,refunded,428.3
101799,1021,10-Jul-2024,Apparel,118.87,5,0.0,East,completed,594.35
101800,1369,2024-01-21,Electronics,205.58,3,0.0,South,cancelled,616.74
101801,1232,06/20/2024,Apparel,75.42,5,20.0,West,completed,301.68
101802,1322,06/15/2024,Apparel,53.4,3,15.0,North,completed,136.17
101803,1008,2024-04-04,Books,51.04,5,15.0,North,completed,216.92
101804,1008,16-Feb-2024,Home & Kitchen,50.93,2,0.0,West,cancelled,101.86
101805,1339,17-Jan-2024,Electronics,84.27,3,10.0,North,completed,227.53
101806,1041,2024-01-04,APPAREL,24.28,4,15.0,South,completed,82.55
101807,1062,06/25/2024,Books,39.02,2,5.0,South,completed,74.14
101808,1207,02/02/2024,Apparel,84.31,1,15.0,East,cancelled,71.66
101809,1242,2024-12-17,Apparel,110.5,5,5.0,North,completed,524.88
101810,1091,2024-03-30,Toys,110.8,3,0.0,South,completed,
101811,1177,2024-08-26,Sports,77.02,5,10.0,West,completed,346.59
101812,1269,03-Sep-2024,Home & Kitchen,104.22,2,20.0,South,refunded,166.75
101813,1177,06/30/2024,Books,119.79,5,15.0,East,completed,509.11
101814,1153,19-Nov-2024,Sports,61.0,4,5.0,West,completed,231.8
101815,1028,2024-02-10,Electronics,114.39,4,10.0,East,refunded,411.8
101816,1180,03/26/2024,Apparel,32.74,4,20.0,West,cancelled,104.77
101817,1321,04/02/2024,Books,38.49,2,15.0,West,completed,65.43
101818,1250,02/19/2024,Apparel,62.68,5,5.0,East,completed,297.73
101819,1357,17-Apr-2024,Sports,30.67,5,0.0,West,completed,2765.6021767193033
101820,1050,04/24/2024,Sports,94.4,4,20.0,East,completed,302.08
101821,1004,2024-10-06,Toys,56.87,5,20.0,West,cancelled,227.48
